Country,ISO2,ISO3,Technology,Energy Type,Indicator,Unit,Source,CTS Name,CTS Code,CTS Full Descriptor,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
American Samoa,AS,ASM,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",40.14,40.14,40.14,40.14,38.54,38.54,38.82,38.82,38.82,38.82,25.17,43.17,34.17,34.17,34.17,34.17,33.21,39.71,39.71,39.71,39.71,39.71,46.71,46.71
American Samoa,AS,ASM,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,1.409,2.419,2.363,2.494,6.189,7.739,7.975,7.435,6.548,5.581,4.096,
American Samoa,AS,ASM,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,2.416,2.416,2.416,2.416,3.92,4.27,5.16,4.81,4.81,4.81,4.81,4.81
Americas,,AMETMP,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",79020.166,76577.5,82104.644,83650.779,86226.642,89214.952,89828.498,95071.969,95686.296,100543.651,112260.837,116187.386,123079.006,133553.284,142846.173,146756.579,151302.3,152789.004,153638.923,150419.083,150156.023,147276.303,141712.755,
Americas,,AMETMP,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",12981.881,14830.146,14788.998,15249.129,15879.342,16503.754,16984.713,18486.054,19687.193,20893.248,23555.671,24959.549,27203.096,30883.4,31978.909,33599.342,34833.909,35528.606,35772.119,35621.05,35967.264,36023.403,36696.397,37416.802
Americas,,AMETMP,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3424363.012,3339919.642,3430721.282,3496296.451,3578603.724,3702557.52,3684083.282,3785268.377,3792317.898,3568825.99,3787185.672,3706408.57,3746121.532,3757776.836,3780448.662,3774466.45,3673462.898,3515644.786,3650852.279,3546769.594,3325657.053,3515608.548,3451791.798,
Americas,,AMETMP,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",749273.608,743744.593,825220.324,875797.953,891512.015,906539.968,914667.143,922840.387,933493.601,945330.103,959651.1682,969288.2072,968504.25,971876.37,975361.53,961132.032,961493.743,963085.8756,973373.916,968026.719,965497.402,970080.484,962012.376,960213.415
Americas,,AMETMP,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1196968.616,1066738.257,1183854.807,1200683.985,1225786.447,1284124.717,1324292.447,1315842.217,1348308.094,1363614.122,1345294.754,1470845.914,1413660.846,1396510.912,1364663.779,1331358.256,1367854.502,1434240.544,1432280.677,1402107.425,1398119.862,1342415.475,1433611.076,
Americas,,AMETMP,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",269509.824,271922.724,276780.799,281343.392,284777.881,288564.548,293330.507,299174.635,300880.582,303357.764,310704.153,314881.733,317517.571,320211.034,326473.268,334594.106,347180.534,351614.574,357900.737,363298.322,364166.864,365745.845,368005.195,368784.204
Americas,,AMETMP,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",727.517,807.139,854.011,874.396,997.112,1154.369,1329.256,1720.792,2159.746,2666.95,4314.504,7009.399,11489.602,18002.873,29367.368,41717.569,59063.849,83297.361,103270.123,127825.362,159240.383,207431.758,271125.444,
Americas,,AMETMP,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",612.005,620.312,667.058,707.522,780.197,926.183,1136.655,1488.647,1680.604,2229.268,3739.363,6449.32,9921.004,15107.415,21142.846,29307.484,41831.814,53538.997,66078.397,82959.151,104221.53,134379.79,167799.418,210158.364
Americas,,AMETMP,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",6170.804,7528.953,11392.445,12628.882,15854.152,20045.982,30024.25,39070.742,61454.946,83560.412,108573.902,137064.422,165113.819,202771.76,231482.937,259906.473,315964.013,355313.944,387969.049,426663.214,482465.404,545886.654,614576.339,
Americas,,AMETMP,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2577.7,4123.966,4710.866,6466.956,7086.366,9568.776,13238.506,18879.581,27684.11,39091.924,45314.218,53817.828,70521.862,73671.218,84149.461,98419.113,111934.845,121581.736,132522.749,146229.182,165368.268,185939.267,200078.499,214306.944
"Andorra, Principality of",AD,AND,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,1.0,1.0,4.0,19.0,15.7,19.0,12.7,12.3,11.676,12.904,13.392,13.809,14.161,17.0,20.511,21.544,19.833,16.897,18.765,
"Andorra, Principality of",AD,AND,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Andorra, Principality of",AD,AND,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,,,0.902,4.231,5.072,5.576,3.817,6.993,5.531,
"Andorra, Principality of",AD,AND,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,,,2.0,1.7,1.7,1.7,1.7,1.7,1.7,1.7
"Andorra, Principality of",AD,AND,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",80.0,80.0,80.0,80.0,93.0,84.0,70.0,57.0,63.0,62.0,100.0,78.9,76.182,101.779,113.416,85.671,84.355,85.099,114.358,136.617,121.398,78.827,67.198,
"Andorra, Principality of",AD,AND,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
"Andorra, Principality of",AD,AND,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,0.199,0.242,0.261,0.508,0.561,0.723,0.938,1.259,1.595,
"Andorra, Principality of",AD,AND,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,0.186,0.226,0.244,0.489,1.09,1.989,3.084,4.352,4.352,4.352
Angola,AO,AGO,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,36.0,42.0,155.0,200.0,200.0,200.0,200.0,200.0,200.0,
Angola,AO,AGO,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
Angola,AO,AGO,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",303.649,357.588,357.588,427.866,300.432,260.154,543.322,470.655,529.433,1102.322,1241.107,1853.411,2849.618,4273.175,5569.787,5886.201,5810.799,4996.163,4412.673,4755.913,3391.013,4922.602,4475.235,
Angola,AO,AGO,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",149.6,197.6,197.6,197.6,199.6,199.6,200.616,230.616,232.716,232.716,388.716,544.016,831.516,1204.216,1318.716,1376.716,1384.716,2337.056,2337.056,2357.056,2357.056,2357.056,2357.056,2357.056
Angola,AO,AGO,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",900.29,1010.274,1130.254,1230.578,1730.338,2200.298,2540.269,2880.211,3182.131,3335.601,3685.589,4042.915,3839.829,3638.555,5039.928,5039.928,6286.126,8844.173,11322.922,12562.297,13801.672,13801.672,13801.672,
Angola,AO,AGO,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",235.579,235.579,235.579,235.579,495.579,495.579,495.579,755.579,787.579,787.579,787.579,787.579,873.179,953.179,969.179,969.179,1700.439,2393.279,3061.279,3395.279,3729.279,3729.279,3729.279,3729.279
Angola,AO,AGO,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,0.03,0.455,0.455,0.466,0.602,0.62,1.939,1.95,2.047,405.353,
Angola,AO,AGO,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,0.021,0.32,0.32,0.328,0.424,0.437,1.366,1.374,1.441,285.46,310.46
Anguilla,AI,AIA,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",45.8,53.606,55.2,58.388,62.0,72.041,76.507,88.999,89.502,91.223,98.569,95.391,89.475,88.562,89.503,92.264,102.024,100.268,100.515,105.812,105.812,105.812,105.812,
Anguilla,AI,AIA,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",11.425,17.717,17.717,17.717,17.717,19.317,27.117,27.117,27.117,27.117,27.117,27.117,27.117,27.117,27.117,27.117,27.117,27.117,23.8,23.8,23.8,23.8,23.8,23.8
Anguilla,AI,AIA,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,0.08,0.107,0.901,1.503,2.473,2.371,2.039,2.683,3.815,3.815,3.815,
Anguilla,AI,AIA,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,0.062,0.062,1.172,1.172,2.272,2.272,1.172,1.542,1.542,1.542,1.542,1.542
Antigua and Barbuda,AG,ATG,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",150.0,171.0,191.0,211.0,221.0,243.0,258.0,285.4,296.0,327.4,329.5,329.0,330.0,330.0,336.0,340.0,344.0,344.0,352.378,358.088,326.159,336.216,336.216,
Antigua and Barbuda,AG,ATG,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",27.0,32.0,37.0,37.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,85.0,85.0,119.0,119.0,119.0,81.0,81.0,72.7,80.2,75.0,62.55,62.55,103.35
Antigua and Barbuda,AG,ATG,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,0.158,0.158,0.473,0.473,0.63,0.63,5.355,5.45,6.47,10.25,13.715,16.983,21.826,23.411,
Antigua and Barbuda,AG,ATG,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,0.1,0.1,0.3,0.3,0.4,0.4,3.4,3.51,4.314,8.714,8.714,12.864,14.864,14.864,15.584
Argentina,AR,ARG,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",594.804,571.804,738.804,839.804,928.804,983.804,927.804,1006.804,1062.804,1082.804,1151.814,1148.814,1183.814,1224.803,1161.851,1369.407,1388.314,1564.839,1535.911,1825.706,2489.119,2507.334,2516.652,
Argentina,AR,ARG,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",117.605,117.169,130.624,157.199,156.508,162.668,168.072,194.517,192.213,196.45,206.735,206.016,212.195,214.65,190.403,219.388,219.388,227.303,242.503,265.463,332.963,364.063,367.683,381.221
