Country,ISO2,ISO3,Indicator,Source,CTS Code,CTS Name,CTS Full Descriptor,Unit,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Nigeria,NG,NGA,Explicit Fossil Fuel Subsidies - Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEN,Explicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Natural Gas",USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,NG,NGA,Explicit Fossil Fuel Subsidies - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEP,Explicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Petroleum",Percent of GDP,0.0,0.0,0.5443162063746,0.522723069195731,0.548026845131146,0.532461390171355,0.520020724601662,0.768346909853836,0.639447073792875,0.600860689546691,0.612188526545658,0.622471413350059,0.631934295911804,0.640912013400741,0.644428398804247,0.647757073551863
Nigeria,NG,NGA,Explicit Fossil Fuel Subsidies - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEP,Explicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Petroleum",USD at constant 2021 prices,0.0,0.0,2246890529.0,2365363914.0,2534629639.0,2418455608.0,2448096365.0,3731776423.0,3198757253.0,3094114095.0,3243515617.0,3394249471.0,3546421588.0,3701779607.0,3830720841.0,3962887090.0
Nigeria,NG,NGA,Explicit Fossil Fuel Subsidies - Total,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTE,Explicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit",Percent of GDP,0.0296518298424372,0.0,0.60115923018605,0.704993796001942,0.743967896934277,0.800455625348137,0.742691915780351,0.962085580690524,0.8309669857148,0.787764366429943,0.793589515366453,0.805171993045851,0.823272900262117,0.83427055334326,0.838732381396178,0.842810375686923
Nigeria,NG,NGA,Explicit Fossil Fuel Subsidies - Total,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTE,Explicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit",USD at constant 2021 prices,165095423.0,0.0,2481533647.0,3190153607.0,3440858963.0,3635693464.0,3496363305.0,4672743836.0,4156812630.0,4056568972.0,4204619778.0,4390490154.0,4620215749.0,4818579862.0,4985735606.0,5156195885.0
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit",Percent of GDP,2.16319707204191,2.62661072618919,3.8853444675651,3.97191244998516,4.39978213668727,4.35461388630194,4.62815532671013,5.22274853867393,5.29634304271167,5.29824017034763,5.42299349405367,5.55647395495208,5.73113303254984,5.89514889712248,6.04713646357814,6.20253853471639
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit",USD at constant 2021 prices,12044246090.0,11898095070.0,16038368110.0,17973223170.0,20349036380.0,19778786910.0,21787920550.0,25366315150.0,26494320510.0,27283128810.0,28732266820.0,30298674570.0,32163175890.0,34049201000.0,35946416580.0,37946262400.0
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",Percent of GDP,0.343408953559113,0.469121311455117,0.506583433548476,0.510838924104349,0.532069374336488,0.526479704009,0.530129764279296,0.509683507141401,0.649353969710418,0.668379334183906,0.727121422437304,0.78154553518704,0.824593420895544,0.8589989733024,0.887069073425779,0.914508016201744
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",USD at constant 2021 prices,1912031964.0,2125038898.0,2091132885.0,2311587202.0,2460826177.0,2391286610.0,2495686590.0,2475476729.0,3248315311.0,3441799330.0,3852456534.0,4261658387.0,4627626524.0,4961406270.0,5273066788.0,5594832012.0
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",Percent of GDP,0.0012611836725502,0.0016512311673157,0.0018645649875511,0.0016702378055736,0.0019272188933645,0.001924732162271,0.0019293987526791,0.002111844252186,0.0024984330278787,0.0025712580886965,0.0026394912225403,0.0026840778655604,0.0027209004795073,0.0027555164098479,0.0027894399574723,0.0028221285841781
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",USD at constant 2021 prices,7022016.955,7479793.338,7696764.054,7557960.354,8913406.654,8742191.223,9083011.214,10256995.23,12498111.41,13240616.39,13984631.58,14635900.83,15269720.7,15915311.68,16581463.2,17265387.58
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",Percent of GDP,0.0282398379289284,0.0,0.0541362130107169,0.173823032060965,0.19594105178151,0.267994235176782,0.222671191178688,0.193738670919045,0.191519911801982,0.186903676980349,0.181400988877418,0.18270057956742,0.191338604172124,0.193358539942519,0.194303982591932,0.19505330213506
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",USD at constant 2021 prices,157233736.1,0.0,223469635.6,786563195.1,906229323.9,1217237856.0,1048266940.0,940967413.4,958055376.4,962454877.5,961104161.3,996240682.3,1073794160.0,1116800255.0,1155014765.0,1193308795.0
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTP,Total Implicit and Explicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Petroleum",Percent of GDP,1.7889997804416,2.15600849849292,3.32023736063843,3.27731802214048,3.6698444933092,3.55821521434249,3.87342497275734,4.51721451587333,4.4529707279335,4.44038590185009,4.51183159281496,4.5895437623559,4.71248010605826,4.8400358668929,4.9629739669637,5.09015508854403
Nigeria,NG,NGA,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTP,Total Implicit and Explicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Petroleum",USD at constant 2021 prices,9960790854.0,9766347876.0,13705654530.0,14830127540.0,16973067480.0,16161520250.0,18234884010.0,21939614010.0,22275451710.0,22865633990.0,23904721500.0,25026139600.0,26446485480.0,27955079160.0,29501753560.0,31140856210.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Accidents,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIA,Implicit; Accidents,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Accidents",Percent of GDP,0.648535177055795,0.7790367353141,1.0043431570228,0.983238584438517,1.10526847120331,1.04144791051578,1.08484419067526,1.10092632198794,1.0855994802474,1.069705850505,1.05702938396408,1.04555739556856,1.06205510182626,1.07923386561169,1.09785478326551,1.11696783662915
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Accidents,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIA,Implicit; Accidents,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Accidents",USD at constant 2021 prices,3610913389.0,3528902493.0,4145842253.0,4449233645.0,5111877732.0,4730287653.0,5107110148.0,5347078044.0,5430581128.0,5508418186.0,5600384793.0,5701278100.0,5960263852.0,6233438961.0,6526055038.0,6833452849.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIC,Implicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Coal",Percent of GDP,0.0012611836725502,0.0016512311673157,0.0018645649875511,0.0016702378055736,0.0019272188933645,0.001924732162271,0.0019293987526791,0.002111844252186,0.0024984330278787,0.0025712580886965,0.0026394912225403,0.0026840778655604,0.0027209004795073,0.0027555164098479,0.0027894399574723,0.0028221285841781
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIC,Implicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Coal",USD at constant 2021 prices,7022016.955,7479793.338,7696764.054,7557960.354,8913406.654,8742191.223,9083011.214,10256995.23,12498111.41,13240616.39,13984631.58,14635900.83,15269720.7,15915311.68,16581463.2,17265387.58
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Congestion,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIG,Implicit; Congestion,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Congestion",Percent of GDP,0.316275731423416,0.379918348062664,0.489795122610394,0.479502906502834,0.539014083429009,0.515398550868224,0.617278338633173,0.664238274286632,0.697153278639368,0.732091246671988,0.770600707406058,0.812528880807503,0.856523561789804,0.903115036878008,0.952955651481991,1.00541127976122
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Congestion,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIG,Implicit; Congestion,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Congestion",USD at constant 2021 prices,1760959642.0,1720964808.0,2021832180.0,2169789203.0,2492945526.0,2340955680.0,2905955062.0,3226132232.0,3487425618.0,3769881912.0,4082819786.0,4430606233.0,4806818794.0,5216211830.0,5664720986.0,6150965452.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIT,Implicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Electricity",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIT,Implicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Electricity",USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Foregone VAT,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIF,Implicit; Foregone Vat,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Foregone Vat",Percent of GDP,0.141699003627414,0.169374428521636,0.219229443437296,0.209380033229633,0.238733402954804,0.29356317329476,0.36209538202388,0.439397316801492,0.424615075024288,0.411746392152979,0.413039723454814,0.414954582182561,0.41954906316988,0.424523068838949,0.429468057001835,0.434723075552563
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Foregone VAT,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIF,Implicit; Foregone Vat,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Foregone Vat",USD at constant 2021 prices,788951544.2,767237045.4,904960305.0,947461484.1,1104144376.0,1333372740.0,1704632809.0,2134104434.0,2124085959.0,2120275694.0,2188379454.0,2262689243.0,2354513538.0,2451960341.0,2552917034.0,2659574915.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Global Warming,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIW,Implicit; Global Warming,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Global Warming",Percent of GDP,0.767246787550188,0.979356015730202,1.16484134524163,1.15906779188236,1.28647614751103,1.23839743903057,1.27725929298658,1.42299727665234,1.59902499110423,1.63229352185759,1.71509391589267,1.79486176300143,1.8632663769309,1.92319581183559,1.97226841364182,2.02068814585492
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Global Warming,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIW,Implicit; Global Warming,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Global Warming",USD at constant 2021 prices,4271875753.0,4436314398.0,4808364983.0,5244874945.0,5949965047.0,5624838320.0,6012940801.0,6911341243.0,7998930635.0,8405446522.0,9086962038.0,9787129913.0,10456669540.0,11107994370.0,11723893190.0,12362287180.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Local Air Pollution,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIL,Implicit; Local Air Pollution,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Local Air Pollution",Percent of GDP,0.182926995067054,0.221970074635711,0.284257821011998,0.29049986417501,0.32594289958292,0.328745294725046,0.374263774165249,0.443338614833772,0.465523302707911,0.471020670282573,0.479360301647909,0.488103151190385,0.509664986698171,0.532172665258492,0.554284061893859,0.577233198536743
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Local Air Pollution,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIL,Implicit; Local Air Pollution,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Local Air Pollution",USD at constant 2021 prices,1018500706.0,1005486281.0,1173391860.0,1314535241.0,1507489170.0,1493170991.0,1761917827.0,2153246885.0,2328724459.0,2425506811.0,2539761131.0,2661558149.0,2860245002.0,3073722880.0,3294869549.0,3531431896.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIN,Implicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Natural Gas",Percent of GDP,0.343284278077237,0.468950995941303,0.506399517413986,0.510653462869147,0.532069374336488,0.526479704009,0.530129764279296,0.509683507141401,0.649353969710418,0.668379334183906,0.727121422437304,0.78154553518704,0.824593420895544,0.8589989733024,0.887069073425779,0.914508016201744
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIN,Implicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Natural Gas",USD at constant 2021 prices,1911337796.0,2124267398.0,2090373695.0,2310747975.0,2460826177.0,2391286610.0,2495686590.0,2475476729.0,3248315311.0,3441799330.0,3852456534.0,4261658387.0,4627626524.0,4961406270.0,5273066788.0,5594832012.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIP,Implicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Petroleum",Percent of GDP,1.7889997804416,2.15600849849292,2.77592115402158,2.75459495382871,3.12181764796184,3.02575382593246,3.35340424709359,3.74886760663717,3.81352365474034,3.83952521133243,3.89964306570307,3.96707234918923,4.08054581157197,4.19912385470411,4.31854556832768,4.44239801499217
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIP,Implicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Petroleum",USD at constant 2021 prices,9960790854.0,9766347876.0,11458764000.0,12464763630.0,14438437840.0,13743064650.0,15786787640.0,18207837590.0,19076694460.0,19771519890.0,20661205880.0,21631890130.0,22900063900.0,24253299560.0,25671032720.0,27177969120.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Road damage,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIR,Implicit; Road Damage,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Road Damage",Percent of GDP,0.0768615476013249,0.0969551231301493,0.121718348127612,0.145229473865361,0.160379235763815,0.136605892453374,0.169722432339428,0.189765152474114,0.193459929713456,0.193618122602909,0.194279946887923,0.195296189889343,0.196801040803562,0.198637896222168,0.201573115401632,0.204704621877585
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Road damage,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIR,Implicit; Road Damage,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Road Damage",USD at constant 2021 prices,427949633.5,439190041.0,502442882.3,657175045.4,741755569.2,620468061.7,799000597.5,921668471.4,967760083.2,997030713.8,1029339843.0,1064922782.0,1104449409.0,1147292761.0,1198225180.0,1252354218.0
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Total,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTI,Implicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit",Percent of GDP,2.13354524273828,2.62661072618919,3.28418523665229,3.26691865332025,3.65581424040164,3.55415826183447,3.88546341199187,4.26066295715983,4.46537605699687,4.51047580430607,4.62940397830974,4.75130196263979,4.90786013210953,5.06087834412549,5.20840408150906,5.35972815984674
Nigeria,NG,NGA,Implicit Fossil Fuel Subsidies - Total,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTI,Implicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit",USD at constant 2021 prices,11879150670.0,11898095070.0,13556834460.0,14783069560.0,16908177420.0,16143093450.0,18291557250.0,20693571310.0,22337507880.0,23226559840.0,24527647040.0,25908184420.0,27542960140.0,29230621140.0,30960680970.0,32790066520.0
"North Macedonia, Republic of ",MK,MKD,Explicit Fossil Fuel Subsidies - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEC,Explicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Coal",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"North Macedonia, Republic of ",MK,MKD,Explicit Fossil Fuel Subsidies - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEC,Explicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Coal",USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"North Macedonia, Republic of ",MK,MKD,Explicit Fossil Fuel Subsidies - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTET,Explicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Electricity",Percent of GDP,0.386583518588477,0.263427210759005,5.36600709417571,3.71053228032042,2.45257687182024,1.95859603401565,2.22411682496019,2.24151478217961,2.18643570626882,1.94426968502899,1.81500924170315,1.81338577019507,1.81261343082911,1.77282380846705,1.73178784493653,1.69335578846766
"North Macedonia, Republic of ",MK,MKD,Explicit Fossil Fuel Subsidies - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTET,Explicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Electricity",USD at constant 2021 prices,44003668.69,31511377.17,668268573.5,505370790.5,347088678.9,260258241.0,307239498.2,317981287.0,319481985.4,295062367.4,286027306.4,296542975.0,307382985.6,311556056.1,315168069.9,318926629.2
