Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Scale,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Spain,ES,ESP,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,237.223,227.859,246.769,253.949,275.429,291.95,293.628,311.386,317.367,335.092,350.914,343.388,355.612,327.396,292.339,277.882,280.896,275.779,249.448,247.345,262.31,252.968,270.935,265.184,,,
Sweden,SE,SWE,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,-19.985,-22.401,-19.516,-20.65,-22.198,-24.689,-20.079,-21.924,-28.594,-27.374,-27.565,-32.196,-35.228,-32.882,-22.775,-30.52,-34.776,-33.985,-34.654,-31.606,-29.629,-28.252,-29.492,-29.671,,,
Sweden,SE,SWE,CO2 Emissions Embodied in Final Domestic Demand,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDD,CO2 Emissions Embodied in Final Demand; Of which: Final Domestic Demand,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Domestic Demand",Units,81.6,89.695,80.72,83.449,84.015,82.633,76.632,79.776,88.129,85.639,83.906,87.925,88.394,84.759,72.98,84.285,83.863,79.661,79.38,75.271,72.24,72.738,73.889,72.702,,,
Sweden,SE,SWE,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,38.889,39.992,39.184,40.921,41.391,44.3,40.304,40.835,43.739,47.334,48.925,53.171,53.354,52.531,39.495,45.119,44.136,40.977,37.896,38.027,36.868,37.057,39.304,39.142,37.822,38.177,39.432
Sweden,SE,SWE,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,-19.985,-22.4,-19.515,-20.649,-22.198,-24.688,-20.078,-21.923,-28.593,-27.373,-27.564,-32.196,-35.228,-32.881,-22.775,-30.52,-34.775,-33.985,-34.654,-31.606,-29.629,-28.252,-29.492,-29.67,-18.228,-13.949,-7.992
Sweden,SE,SWE,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,58.734,62.18,58.458,61.234,63.202,68.726,60.25,62.65,72.217,74.565,76.401,85.364,88.539,85.362,62.23,75.474,78.708,74.763,72.303,69.429,66.338,65.135,68.566,68.567,56.05,52.126,47.424
Sweden,SE,SWE,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,61.614,67.294,61.205,62.8,61.816,57.943,56.554,57.852,59.535,58.265,56.341,55.728,53.165,51.877,50.205,53.764,49.087,45.675,44.726,43.665,42.611,44.486,44.397,43.032,,,
Switzerland,CH,CHE,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,-35.522,-37.006,-31.256,-35.299,-36.177,-38.775,-38.79,-35.737,-35.896,-36.74,-39.528,-41.754,-40.167,-44.793,-47.599,-47.812,-62.712,-55.435,-52.249,-65.609,-46.089,-47.136,-56.055,-44.535,,,
Switzerland,CH,CHE,CO2 Emissions Embodied in Final Domestic Demand,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDD,CO2 Emissions Embodied in Final Demand; Of which: Final Domestic Demand,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Domestic Demand",Units,84.492,86.433,79.595,86.274,87.581,88.47,90.004,85.484,86.567,87.919,91.261,93.504,90.392,96.399,100.345,103.781,114.525,108.494,106.012,114.035,95.552,98.804,105.927,92.818,,,
Switzerland,CH,CHE,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,33.45,34.439,37.351,39.994,42.782,47.428,49.151,41.852,40.525,43.633,44.5,47.872,52.45,55.585,52.893,64.726,74.946,65.122,65.641,58.513,50.92,55.316,55.008,48.748,,,
Switzerland,CH,CHE,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,-35.521,-37.005,-31.255,-35.298,-36.176,-38.774,-38.789,-35.736,-35.896,-36.74,-39.527,-41.753,-40.167,-44.792,-47.598,-47.811,-62.711,-55.435,-52.248,-65.609,-46.089,-47.135,-56.055,-44.535,,,
Switzerland,CH,CHE,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,68.699,71.108,68.375,74.945,78.657,86.116,87.899,77.437,76.292,80.218,83.832,89.389,92.386,100.265,100.245,112.299,137.34,120.177,117.455,123.809,96.461,101.701,110.378,92.716,,,
Switzerland,CH,CHE,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,48.969,49.427,48.34,50.976,51.404,49.695,51.214,49.747,50.671,51.178,51.733,51.75,50.224,51.606,52.746,55.969,51.813,53.059,53.763,48.426,49.463,51.668,49.872,48.283,,,
Taiwan Province of China,TW,TWN,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,1.83,3.197,4.421,7.798,10.715,17.609,27.97,36.565,44.087,43.056,47.079,59.635,73.618,65.405,67.533,71.564,69.2,66.761,69.444,75.248,78.049,72.798,81.033,77.031,,,
Taiwan Province of China,TW,TWN,CO2 Emissions Embodied in Final Domestic Demand,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDD,CO2 Emissions Embodied in Final Demand; Of which: Final Domestic Demand,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Domestic Demand",Units,162.121,168.068,180.317,187.325,193.454,203.754,195.201,194.725,196.607,207.518,211.095,206.343,194.809,190.369,176.656,189.774,197.033,195.305,194.126,194.409,194.034,206.553,206.458,207.165,,,
Taiwan Province of China,TW,TWN,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,93.919,97.13,106.804,115.8,127.002,155.615,146.072,158.237,172.693,198.848,205.496,222.39,233.706,223.868,187.248,227.37,235.327,225.829,225.881,234.407,219.424,209.091,226.223,232.407,222.048,222.048,222.048
Taiwan Province of China,TW,TWN,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,1.83,3.197,4.42,7.798,10.715,17.608,27.971,36.565,44.087,43.055,47.079,59.634,73.617,65.405,67.533,71.564,69.2,66.761,69.444,75.247,78.048,72.797,81.033,77.031,69.64,69.64,69.64
Taiwan Province of China,TW,TWN,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,91.938,93.78,102.22,107.786,116.081,137.798,117.934,121.498,128.479,155.674,158.326,162.68,160.029,158.459,119.734,155.793,166.135,159.075,156.433,159.138,141.33,136.203,145.093,155.278,152.408,152.408,152.408
Taiwan Province of China,TW,TWN,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,163.952,171.265,184.738,195.123,204.17,221.363,223.171,231.291,240.694,250.574,258.174,265.978,268.427,255.774,244.189,261.339,266.234,262.065,263.569,269.657,272.083,279.351,287.491,284.196,,,
Thailand,TH,THA,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,-6.959,-0.842,20.311,39.465,34.979,30.31,29.545,27.309,25.098,28.231,25.594,25.062,31.344,21.601,29.463,7.263,18.549,19.656,28.038,41.614,44.71,65.999,55.889,41.793,,,
Thailand,TH,THA,CO2 Emissions Embodied in Final Domestic Demand,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDD,CO2 Emissions Embodied in Final Demand; Of which: Final Domestic Demand,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Domestic Demand",Units,159.943,172.298,155.099,120.342,131.447,135.192,145.057,157.493,166.573,181.598,190.874,193.939,194.272,206.979,192.628,231.622,217.056,232.918,235.061,217.261,226.132,202.61,212.507,223.666,,,
Thailand,TH,THA,CO2 Emissions Embodied in Gross Exports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTTX,CO2 Emissions Embodied in Trade; Exports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade, Exports",Units,65.556,68.228,78.293,80.094,87.843,97.54,100.564,108.067,114.775,133.882,148.442,149.506,157.146,161.196,141.588,156.027,169.811,180.372,186.579,185.85,184.032,196.045,197.167,197.827,218.28,228.528,263.736
Thailand,TH,THA,"CO2 Emissions Embodied in Gross Exports, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Trade Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,-6.957,-0.84,20.312,39.466,34.98,30.31,29.545,27.31,25.098,28.231,25.595,25.062,31.344,21.601,29.464,7.264,18.55,19.656,28.039,41.615,44.71,65.999,55.89,41.793,55.646,84.197,112.088
Thailand,TH,THA,CO2 Emissions Embodied in Gross Imports,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTT,CO2 Emissions Embodied in Trade; Imports,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Trade",Units,73.4,70.208,59.215,41.982,54.1,68.519,72.042,81.824,90.75,106.859,123.862,125.586,127.22,140.903,113.597,150.23,153.951,163.819,162.222,147.705,143.574,135.147,147.764,162.505,162.634,144.331,151.648
Thailand,TH,THA,CO2 Emissions Embodied in Production,Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTP,CO2 Emissions Embodied in Production,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Production",Units,152.984,171.456,175.41,159.806,166.426,165.501,174.602,184.802,191.671,209.829,216.468,219.001,225.616,228.58,222.092,238.885,235.605,252.573,263.099,258.875,270.842,268.609,268.397,265.459,,,
Tunisia,TN,TUN,"CO2 Emissions Embodied in Final Demand, balance",Millions of metric tons,"OECD (2021), Trade in embodied CO2 (TeCO₂) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm. International Monetary Fund (IMF). 2022. Direction of Trade Statistics (DOTS). https://data.imf.org/dot.",ECBTDB,CO2 Emissions Embodied in Final Demand; Of which: Final Demand Balance,"Environment, Climate Change, Cross-Border, Trade-Related, CO2 Emissions Embodied in Final Demand, Of which: Final Demand Balance",Units,-1.113,0.337,0.755,0.655,-0.372,0.556,0.324,0.176,-0.112,-0.448,-0.778,-0.211,-0.411,-1.048,-1.291,-0.888,-1.121,-0.884,-0.369,0.075,-0.139,0.092,0.59,1.033,,,
