Country,ISO2,ISO3,Indicator,Series,Variable,Model,Scenarios,Unit,Source,CTS Name,CTS Code,CTS Full Descriptor,2020,2025,2030,2035,2040,2045,2050
World,,WLD,Transition Pathways,Final energy,Liquids,REMIND-MAgPIE,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,173.0648936,182.1013176,181.4368527,170.2044718,154.6800306,140.0093898,127.5064845
World,,WLD,Transition Pathways,Final energy,Liquids,REMIND-MAgPIE,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,173.0648936,181.5003885,181.5117514,177.8044863,174.7478152,175.0046732,177.1265782
World,,WLD,Transition Pathways,Final energy,Liquids,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,173.0648936,181.5003885,181.5117514,172.8175896,146.6516294,131.6200879,122.5258575
World,,WLD,Transition Pathways,Final energy,Liquids,REMIND-MAgPIE,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,173.0648936,181.5003885,181.5117514,177.0100877,167.3100776,160.7693387,156.1130572
World,,WLD,Transition Pathways,Final energy,Liquids,REMIND-MAgPIE,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,173.0648936,174.5979599,147.2744763,125.8026064,101.1883962,81.3747874,68.6359992
World,,WLD,Transition Pathways,Final energy,Liquids,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,173.0648936,180.690987,178.3638511,171.5459412,166.0154486,163.6573431,162.3321213
World,,WLD,Transition Pathways,Final energy,Liquids,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,173.0648936,178.7001647,168.826197,148.0133357,118.1779822,94.8363041,83.2531757
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,GCAM,Below 2°C,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1417.8317,-2310.1314,-2415.6266,-2408.2159,-2401.1869,-2504.3089,-2607.4667
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,GCAM,Current Policies (Hot house world scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1417.8317,-2151.732,-2098.5384,-2048.8328,-1998.2919,-1967.1251,-1935.2326
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,GCAM,Delayed Transition (Disorderly scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1417.8317,-1899.4035,-1593.881,-1825.4344,-2057.2836,-2398.5343,-2738.4463
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,GCAM,Fragmented World,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1417.8317,-1985.0981,-1765.2712,-1857.9697,-1950.2931,-2092.113,-2232.8655
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,GCAM,Low Demand,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1417.8317,-2129.3153,-2055.4668,-1622.973,-1190.4741,-1269.8857,-1348.7578
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,GCAM,Nationally Determined Contributions (NDCs),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1417.8317,-2099.701,-1994.3188,-2005.152,-2017.5673,-2069.6169,-2121.8789
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,GCAM,Net Zero 2050 (Orderly scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1417.8317,-2133.8725,-2063.2255,-1634.1389,-1204.9655,-1288.2339,-1370.6898
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,MESSAGEix-GLOBIOM,Below 2°C,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1819.1301,-4971.133,-6648.6874,-7405.5063,-8110.4525,-8371.7929,-8563.166
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1819.1301,-5203.6927,-6195.6421,-7208.6889,-8309.6187,-8819.6182,-9305.6566
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1819.1301,-4792.4693,-5373.1943,-6347.8884,-7222.2818,-7652.7052,-8003.3345
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,MESSAGEix-GLOBIOM,Fragmented World,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1819.1301,-4990.2619,-5768.7794,-7124.1811,-8429.9084,-9208.6772,-9865.5765
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,MESSAGEix-GLOBIOM,Low Demand,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1819.1301,-4702.733,-6293.9492,-6425.7088,-6429.686,-6734.8806,-6948.919
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1819.1301,-5168.9251,-6127.0277,-7181.912,-8294.3183,-8829.031,-9265.3014
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1819.1301,-4702.733,-6326.6056,-6503.9564,-6562.6512,-6877.7063,-7084.0585
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,REMIND-MAgPIE,Below 2°C,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1078.4819,-5337.0051,-5929.2225,-6635.2293,-6593.2824,-6179.2686,-5605.1454
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,REMIND-MAgPIE,Current Policies (Hot house world scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1078.4819,-4772.1278,-5203.8102,-5664.5035,-5991.8867,-5779.6205,-5415.179
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1078.4819,-4426.5478,-4512.651,-6870.845,-6945.6054,-6609.1831,-6052.5928
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,REMIND-MAgPIE,Fragmented World,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1078.4819,-4592.7105,-4844.9773,-6624.0475,-6947.3356,-6911.6584,-6735.0723
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,REMIND-MAgPIE,Low Demand,Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1078.4819,-5421.0365,-5950.6348,-6423.368,-6014.1933,-5834.8181,-5499.6106
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1078.4819,-5417.2083,-5951.7174,-6432.8683,-6663.0608,-6393.9748,-5931.1157
World,,WLD,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,-1078.4819,-5129.0158,-5617.4213,-6249.0828,-5962.3061,-5799.0065,-5327.0454
World,,WLD,Transition Pathways,Primary energy,Nuclear,GCAM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,8.905764071,8.491354023,8.114933697,7.635667325,6.940010363,6.257357085,5.974856933
World,,WLD,Transition Pathways,Primary energy,Nuclear,GCAM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,8.905766521,8.484506878,7.979947965,7.250424464,6.266503242,5.157466223,4.068811261
World,,WLD,Transition Pathways,Primary energy,Nuclear,GCAM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,8.905856594,8.485190712,7.981515272,7.38448756,6.679688223,6.162904904,6.643081042
World,,WLD,Transition Pathways,Primary energy,Nuclear,GCAM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,8.905764635,8.484840005,7.980632563,7.325667505,6.454023764,5.491445696,4.647284313
World,,WLD,Transition Pathways,Primary energy,Nuclear,GCAM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,8.90576618,8.493968475,8.065816051,7.577256915,7.029046816,7.30731327,7.888519537
World,,WLD,Transition Pathways,Primary energy,Nuclear,GCAM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,8.905764513,8.484035206,7.996872754,7.311247835,6.364349762,5.28559009,4.238141641
World,,WLD,Transition Pathways,Primary energy,Nuclear,GCAM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,8.905766769,8.497183797,8.253150216,8.100481566,8.01522904,9.574586957,10.48677271
World,,WLD,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.902964921,9.95975832,11.78950164,12.93240439,14.59989754,16.21829081,20.02706221
World,,WLD,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.902964921,10.23983352,9.881572602,8.971322489,7.750465174,5.18059796,3.253517332
World,,WLD,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.902964921,10.23983352,9.881572602,11.35114915,13.31923061,15.27238591,18.74440418
World,,WLD,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.902964921,10.23983352,9.881572602,9.916985188,9.725791031,8.66864509,9.355220285
World,,WLD,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.902964921,9.95975832,12.33571496,14.56528433,16.67332874,16.72561549,16.7163034
World,,WLD,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.902964921,9.95975832,9.718315904,8.805264389,7.576206674,5.006759846,3.100347634
World,,WLD,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.902964921,9.95975832,12.66218857,15.59588145,19.45248724,23.51886941,29.97668708
World,,WLD,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.5116821,10.0488161,10.3093761,10.3055246,9.7436233,8.9003439,8.1788934
World,,WLD,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.5116821,10.0247064,10.1278724,9.9345362,9.3088264,8.5027385,7.849848
World,,WLD,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.5116821,10.0247064,10.1278724,9.9715552,9.3949464,8.5997964,7.9150864
World,,WLD,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.5116821,10.0247064,10.1278724,9.9622004,9.4280952,8.7045461,8.1063332
World,,WLD,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.5116821,10.0352493,10.3360063,10.3517754,9.7399114,8.8387073,8.0750218
World,,WLD,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.5116821,10.0252078,10.1212706,9.9139016,9.2031973,8.2762308,7.5080026
World,,WLD,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,9.5116821,10.1390482,10.772907,11.1999481,10.9749859,10.3174183,9.6930912
World,,WLD,Transition Pathways,Primary energy,Oil,GCAM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,185.0212879,192.1435183,187.9054288,182.9056706,174.7085902,160.0182044,138.2566022
World,,WLD,Transition Pathways,Primary energy,Oil,GCAM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,185.0262647,192.6143221,194.1893217,195.5666432,194.4179271,191.4267865,188.8573691
World,,WLD,Transition Pathways,Primary energy,Oil,GCAM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,185.0222646,192.6091992,194.1780063,189.0557087,179.1291129,159.9143653,126.1341483
World,,WLD,Transition Pathways,Primary energy,Oil,GCAM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,185.0249351,192.6129491,194.1877475,194.9119984,191.1802582,183.7724701,174.3281363
World,,WLD,Transition Pathways,Primary energy,Oil,GCAM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,185.0199408,185.7775823,173.4840632,165.7707796,151.0686059,114.5193396,82.65316162
World,,WLD,Transition Pathways,Primary energy,Oil,GCAM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,185.0248812,192.6499614,192.9099686,193.8930455,192.2018363,188.0632767,183.6010053
World,,WLD,Transition Pathways,Primary energy,Oil,GCAM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,185.0192388,191.3841786,181.286642,166.6305544,145.1338593,99.67531808,66.87237969
World,,WLD,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,175.5009692,184.1417522,184.2950805,179.1492611,165.3537627,138.8987738,114.4476207
World,,WLD,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,175.5009692,186.3776637,192.8977164,208.7291504,214.99972,220.0765189,223.4149345
World,,WLD,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,175.5009692,186.3776637,192.8977164,185.554028,161.7436588,130.9767476,106.9935812
World,,WLD,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,175.5009692,186.3776637,192.8977164,202.2486671,191.2378564,170.7900285,147.4528823
World,,WLD,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,175.5009692,184.1417522,144.9744834,118.9173991,95.81511415,75.41641868,56.88596607
World,,WLD,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,175.5009692,184.1417522,190.7789366,203.2604916,197.8955038,188.9480385,180.0143188
World,,WLD,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,175.5009692,184.1417522,145.7625165,114.705606,89.21684358,66.01669961,48.86256319
World,,WLD,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,189.9645313,196.5271526,193.5363557,180.1870924,162.5805156,144.1086122,124.7322304
World,,WLD,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,189.9645313,195.9780695,194.05238,188.1606316,182.0954181,176.010622,171.1231661
World,,WLD,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,189.9645313,195.9780695,194.05238,182.8359276,153.1550138,133.8827706,115.3337672
World,,WLD,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,189.9645313,195.9780695,194.05238,186.8834047,173.7729348,160.9168057,147.8058684
World,,WLD,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,189.9645313,188.6426,155.858647,130.8393217,102.6857353,78.9639754,61.823556
World,,WLD,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,189.9645313,194.9066224,189.6565065,180.7604337,173.464415,166.2268528,158.2521304
World,,WLD,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,189.9645313,192.4730705,178.4666138,153.4856549,118.6853667,86.8137736,61.1963059
World,,WLD,Transition Pathways,Carbon price,Price: Carbon,GCAM,Below 2°C,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,5.739962051,66.84480885,121.5277968,178.5625284,259.2327477,384.5332131
World,,WLD,Transition Pathways,Carbon price,Price: Carbon,GCAM,Current Policies (Hot house world scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,,WLD,Transition Pathways,Carbon price,Price: Carbon,GCAM,Delayed Transition (Disorderly scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,71.97505586,150.6502253,277.2606749,575.7820371
World,,WLD,Transition Pathways,Carbon price,Price: Carbon,GCAM,Fragmented World,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,29.97153971,63.38054052,96.38367008,143.2678588
World,,WLD,Transition Pathways,Carbon price,Price: Carbon,GCAM,Low Demand,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,60.44285124,145.7023592,259.864874,589.5647481,824.2784261
