Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Scale,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Taiwan Province of China,TW,TWN,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Telecommunications,Units,108.6411169,108.3797281,122.8625406,132.6509556,119.1193388,119.4387812,122.662609,125.31334,131.4462214,135.0638557,131.5066791,135.7161555,127.7112348,126.3547407,137.3792046,129.6283063,113.1102648,112.5902571,107.4002679,99.66440753,101.0345396,173.5436014,159.2194645,141.4521821
Taiwan Province of China,TW,TWN,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Textiles, textile products, leather and footwear",Units,734.9986468,762.2502357,836.3001668,959.7333437,1002.511428,927.8263805,1027.445149,991.7362767,903.494864,835.2449571,771.6981139,701.9156239,659.1379469,601.9527126,675.0669446,585.0827501,511.0590839,539.2394238,524.984895,526.8074131,550.8606643,511.9894208,492.4829175,443.3164708
Taiwan Province of China,TW,TWN,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Warehousing and support activities for transportation,Units,468.037396,422.2439656,368.3713068,371.1991213,377.2664028,336.5263426,331.7436276,316.5901685,300.1261853,275.9096172,261.9402532,262.1026428,242.2673875,240.2035161,291.5744933,264.9679881,199.5265003,200.3116167,187.9500158,180.8339157,181.749864,197.2741956,204.1023337,192.8973228
Taiwan Province of China,TW,TWN,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Water supply; sewerage, waste management and remediation activities",Units,415.719516,412.9049482,401.2555087,447.400575,408.3803671,385.1778501,409.4070652,403.3597386,395.1818442,368.0751129,348.3517045,344.4273915,327.5445952,305.1849353,353.2009503,312.2914885,245.104961,238.2511688,231.2976608,230.1196033,256.9831524,412.5905361,393.0245545,379.8705735
Taiwan Province of China,TW,TWN,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Water transport,Units,4424.889821,4004.624555,4227.68029,4445.709523,4127.783129,3216.404978,2967.560373,2724.150556,2477.285946,2161.920391,1907.863886,1784.122103,1489.324102,1164.126545,1640.507004,1362.326923,1141.586808,960.9187861,961.4266487,1068.787171,1378.188669,1592.976554,1620.77513,1422.310099
Taiwan Province of China,TW,TWN,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Wholesale and retail trade; repair of motor vehicles,Units,160.9170439,148.0838524,130.7267436,138.8156235,145.5710422,142.1466117,135.1842526,135.6915523,149.1937167,178.2789602,184.5280994,201.8503207,197.6840697,183.8306449,197.9420396,192.2050633,171.480861,172.0550469,160.1147309,155.2476566,180.1047026,135.3549627,138.3061776,126.284277
Taiwan Province of China,TW,TWN,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Wood and products of wood and cork,Units,459.103024,453.3452399,432.9214738,507.9087764,491.3815073,443.6288205,489.306176,482.6606197,482.014664,435.4203478,413.5150774,395.6640801,372.3079507,324.2860729,375.995808,333.5207967,265.5172577,254.0869203,246.5728366,245.8647755,273.2047533,283.8962982,270.1739287,233.42353
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Accomodation and food services,Units,0.643,0.607,0.651,0.614,0.767,0.797,0.793,0.803,0.802,0.844,0.79,0.681,0.716,0.75,0.749,0.919,1.064,1.132,1.033,0.982,1.019,1.003,1.085,1.132
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Administrative and support services,Units,0.383,0.474,0.477,0.408,0.421,0.425,0.45,0.49,0.534,0.592,0.612,0.834,0.746,0.712,0.78,0.869,0.9,1.05,1.027,0.963,1.055,1.082,1.117,1.133
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions","Agriculture, hunting, forestry",Units,5.735,6.564,9.284,8.849,10.034,10.122,10.361,10.984,11.953,12.799,11.852,12.105,12.65,12.614,12.43,12.634,13.513,13.867,14.156,14.107,13.869,11.164,10.307,11.078
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Air transport,Units,6.227,6.674,7.134,6.72,6.936,7.196,7.647,8.04,7.999,9.172,9.729,10.125,10.033,9.548,9.478,10.37,11.312,11.57,12.43,12.574,13.545,14.415,15.379,15.873
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions","Arts, entertainment and recreation",Units,0.029,0.032,0.032,0.028,0.029,0.036,0.04,0.041,0.044,0.05,0.053,0.048,0.046,0.043,0.039,0.044,0.054,0.057,0.053,0.051,0.054,0.051,0.055,0.058
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Basic metals,Units,1.164,1.674,1.531,1.152,1.347,2.122,2.152,2.7,2.863,3.691,3.82,5.079,3.575,3.789,2.445,3.835,7.165,5.711,8.168,8.936,8.737,9.012,8.28,9.316
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Chemicals and pharmaceutical products,Units,0.551,1.443,1.521,1.124,1.802,1.346,1.499,1.949,2.226,2.187,2.437,2.574,3.765,1.766,1.84,1.946,2.217,2.694,3.298,4.014,4.742,5.544,5.918,6.471
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Coke and refined petroleum products,Units,3.193,3.322,3.271,2.753,3.171,2.592,3.044,2.839,3.032,2.694,2.604,2.455,2.837,2.638,3.376,2.847,1.993,1.996,2.219,2.419,2.765,2.913,3.046,2.661
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions","Computer, electronic and optical products",Units,0.51,0.598,0.487,0.36,0.536,0.391,0.48,0.582,0.602,0.658,0.563,0.679,0.723,1.289,0.831,1.237,1.034,1.177,1.361,1.548,2.134,2.032,1.874,1.803
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Construction,Units,1.431,2.031,2.58,2.3,1.817,1.559,1.399,1.538,1.578,1.712,1.584,1.558,1.579,1.405,1.649,1.589,1.828,1.86,1.857,1.92,1.829,2.19,2.36,2.341
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Education,Units,0.223,0.36,0.369,0.317,0.296,0.379,0.438,0.514,0.626,0.789,0.929,0.844,0.83,0.802,0.75,0.857,1.14,1.182,1.056,0.958,0.997,0.872,0.917,0.939
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Electrical equipment,Units,0.156,0.2,0.177,0.148,0.192,0.154,0.185,0.229,0.259,0.296,0.272,0.227,0.241,0.293,0.224,0.238,0.232,0.253,0.303,0.367,0.431,0.491,0.488,0.486
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions","Electricity, gas, steam and air conditioning supply",Units,51.176,57.166,60.904,55.855,53.237,52.695,55.938,57.432,59.918,65.31,68.412,67.135,76.266,75.03,74.036,79.263,75.988,79.897,82.034,81.079,79.331,79.095,74.326,70.478
Thailand,TH,THA,CO2 emissions,Millions of Metric tons of CO2,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o).",ECNC,CO2 Emissions,"Environment, Climate Change, Economic Activity, CO2 Emissions",Fabricated metal products,Units,0.19,0.226,0.232,0.24,0.255,0.266,0.301,0.334,0.347,0.365,0.342,0.323,0.331,0.324,0.32,0.263,0.293,0.312,0.364,0.428,0.442,0.558,0.579,0.593
